danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,cluster
0.674,0.879,7,-6.184,1,0.141,0.0362,0,0.572,0.551,145.484,0SYRCy90Nr9QSOa8eMRWaw,128447,4,1
0.734,0.572,1,-5.915,1,0.25,0.0647,0,0.445,0.365,134.876,2rzl7pljzUTkNI66aPTz3A,166991,4,7
0.724,0.636,0,-8.476,1,0.205,0.0477,0,0.133,0.45,139.958,0L8oNO0RRrjUqJijjjstbf,246862,4,10
0.853,0.684,0,-9.42,0,0.373,0.0246,0,0.107,0.685,89.998,7AhVtIxw69zXelyfTRb7pD,161667,4,7
0.4,0.795,10,-3.731,0,0.461,0.119,0,0.159,0.702,190.097,0Ryd8975WihbObpp5cPW1t,186107,4,7
0.803,0.569,1,-6.366,1,0.0705,0.0957,0,0.0976,0.26,95.009,2enuUNOuQe22b6LB31bimX,123400,4,10
0.73,0.634,2,-5.116,1,0.297,0.324,6.16E-05,0.0712,0.47,79.554,5fiR9Dy9hNXEPZOLo1kyNb,219720,4,10
0.552,0.623,6,-5.766,1,0.0532,0.0122,0.0123,0.106,0.616,177.973,2j9YmQRxtjuVwb4XN95oT8,215737,4,6
0.809,0.547,9,-7.304,1,0.0609,0.46,0,0.0543,0.717,95.012,09PGubKAMryhOWv1LHpCYz,198973,4,2
0.665,0.563,8,-6.042,1,0.0441,0.159,0.000218,0.305,0.353,78.004,4Hs7FS8jNNReipDe6SDpwz,188478,4,10
0.936,0.59,9,-6.499,1,0.231,0.0506,0,0.0696,0.504,103.113,0EzRnjtN5ER0wu1IudNom8,179004,4,10
0.869,0.71,2,-4.684,1,0.234,0.0187,0,0.107,0.131,138.007,2ff1ba3VwxlELpB6zRzXP5,198526,4,10
0.575,0.714,6,-5.247,1,0.0596,0.395,0,0.115,0.32,144.982,47Bg6IrMed1GPbxRgwH2aC,262231,4,6
0.655,0.909,11,-5.038,1,0.0533,0.00548,0.000751,0.45,0.884,108.034,6d8jFIWMRwhVYe7SCQwlqL,254600,4,2
0.591,0.94,11,-4.341,1,0.0522,0.00391,0,0.383,0.676,100.043,44Ljlpy44mHvLJxcYUvTK0,224640,4,2
0.418,0.445,5,-5.407,1,0.227,0.469,0,0.123,0.608,175.686,5iTaLzgPI5jRMVAxITcZwT,157326,4,7
0.599,0.887,4,-3.967,1,0.0984,0.0192,1.21E-06,0.3,0.881,170.918,0rIAC4PXANcKmitJfoqmVm,193837,4,2
0.53,0.538,5,-6.672,1,0.0335,0.17,2.83E-06,0.248,0.288,148.051,44ADyYoY5liaRa3EOAl4uf,233654,4,10
0.974,0.596,6,-8.888,1,0.184,0.0976,0,0.151,0.892,111.959,1GeNui6m825V8jP4uKiIaH,149040,4,2
0.404,0.806,2,-4.75,1,0.0496,0.198,0,0.114,0.112,148.036,70YPzqSEwJvAIQ6nMs1cjY,220730,4,6
0.957,0.767,0,-5.116,1,0.115,0.0525,0,0.117,0.577,110.508,0W1ZfgXpC23RYQPDq7RM5I,217220,4,2
0.757,0.737,4,-6.728,0,0.114,0.311,0,0.113,0.635,98.057,5pAbCxt9e3f81lOmjIXwzd,207031,4,3
0.558,0.768,2,-9.997,1,0.0343,0.121,0.0626,0.124,0.429,81.909,44aTAUBF0g6sMkMNE8I5kd,260573,4,10
0.453,0.538,1,-8.212,1,0.0638,0.449,0,0.19,0.516,122.973,6U0FIYXCQ3TGrk4tFpLrEA,204533,4,9
0.869,0.747,9,-7.143,1,0.151,0.512,0,0.124,0.784,124.932,6e7hIhOLH9zvb3zP5O5gt0,142187,4,2
0.68,0.634,7,-8.446,1,0.36,0.0208,2.02E-06,0.479,0.693,155.911,5SecO8b3bvFNBTtrTyt91o,89613,4,7
0.611,0.635,2,-7.016,1,0.31,0.367,0.00568,0.068,0.739,82.087,3wE9jU1zReHLMHLgAsWIYX,210773,4,2
0.471,0.496,7,-9.983,1,0.199,0.399,0.00083,0.378,0.569,160.093,56IGGA6VwAbIni6KoN7VC5,302360,4,9
0.748,0.715,2,-5.137,1,0.0451,0.249,0.0369,0.164,0.226,130.087,1Uo7reO6I2yQ1q36ZPuNf7,234173,4,10
0.682,0.547,9,-7.9,1,0.0633,0.462,9.13E-05,0.167,0.114,99.975,2YaNOzEvmqOXzAsMNHjD6B,235213,4,10
0.839,0.416,5,-7.658,1,0.0876,0.0319,0,0.166,0.567,125.969,41PCkAcfU1UiSKUDtt6tXQ,215013,4,10
0.756,0.448,3,-2.993,0,0.0404,0.0508,3.87E-06,0.11,0.431,139.031,26wLOs3ZuHJa2Ihhx6QIE6,204887,4,0
0.492,0.926,0,-5.257,1,0.188,3.74E-05,0.0187,0.475,0.479,149.957,39sJbSgJmIrB9J1pkRbpaX,160008,4,1
0.706,0.628,4,-2.94,0,0.201,0.193,0,0.126,0.38,158.036,01jBJGEa9Ex9W2IjkIzuY6,197610,4,0
0.817,0.445,4,-7.21,0,0.103,0.376,0,0.107,0.273,97.024,0T9un1tCka7l3lwsJmmLLU,211522,4,0
0.759,0.513,2,-7.491,1,0.0665,0.0647,0,0.35,0.6,124.963,34HNrxqBi2NcZLUm8rYAkn,112971,3,4
0.665,0.831,2,-4.472,0,0.0437,0.111,1.53E-06,0.0596,0.696,125.057,6SpVp6ttad3XJOsjKBZwaq,198006,4,3
0.443,0.226,2,-12.507,0,0.0359,0.939,0.0201,0.14,0.196,79.142,6ERZ30cRjVWGtVLhczX9aL,300361,3,4
0.642,0.65,1,-4.133,1,0.0602,0.324,0,0.111,0.669,157.99,764YDnFgsAFrqJgDwiY84V,185657,4,2
0.854,0.844,2,-5.908,1,0.0519,0.00651,5.08E-06,0.186,0.832,146.041,2JRo1DJhNhZWs1TzrPNOSZ,125149,4,2
0.778,0.695,11,-5.022,1,0.0435,0.115,0.000626,0.796,0.618,105.025,2yUx1yDodVaZ7owq8JomOZ,253714,4,1
0.614,0.647,0,-4.681,0,0.0524,0.0687,0,0.104,0.368,163.862,1HimGOB6BjOaCQYMIF1xtU,184665,4,0
0.702,0.557,1,-5.298,0,0.0639,0.0286,9.37E-05,0.0747,0.292,161.987,7GYoEbez6qFszDiEmiuBEb,178680,4,0
0.782,0.559,6,-7.106,0,0.0767,0.125,0,0.385,0.685,129.992,6jRq8gaZhMUyy5RclRPcAf,188344,1,5
0.486,0.785,6,-7.33,1,0.41,0.0771,2.87E-05,0.46,0.496,101.913,5YpzByJxStqpvsz9TXnONA,136107,3,4
0.756,0.486,9,-6.491,0,0.2,0.138,0,0.116,0.586,98.05,27aGlicHJKf5QY20looYlR,236296,4,0
0.944,0.613,10,-5.999,0,0.291,0.00818,0,0.0893,0.328,120.102,6e9biVAugkOfydEN8OiJpi,170156,4,7
0.88,0.58,5,-5.032,0,0.0438,0.016,3.83E-06,0.0936,0.754,124.003,1AgSUWSzmza5jF6ER5R68v,128409,4,3
0.777,0.658,0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,3RauEVgRgj1IuWdJ9fDs70,190360,4,2
0.318,0.766,9,-6.302,0,0.0412,0.13,0.166,0.34,0.195,128.378,7HuaFNJNNgLmk1WTSigmhi,280000,3,4
0.747,0.738,0,-11.759,1,0.0525,0.134,0.87,0.103,0.708,93.011,2BgzdxU4uN5Ns8yM2rlLHa,113499,4,8
0.829,0.582,7,-5.721,0,0.0415,0.525,0,0.0759,0.51,108.028,6eSU1exzDvBEXmBRxspeh5,109373,4,0
0.686,0.561,10,-9.929,0,0.191,0.185,0,0.114,0.186,148.775,4guBZjUyrGoHsTahO3IHdj,116240,4,0
0.741,0.415,2,-6.775,0,0.0489,0.318,0,0.104,0.404,87.079,3gOh1UDmnGWN4wrEcaulri,154880,4,0
0.717,0.493,5,-7.146,0,0.266,0.00578,0,0.156,0.258,139.833,4ESyocZUQ3fOlCbNP6n17i,123573,4,7
0.774,0.669,7,-7.397,0,0.221,0.415,0,0.105,0.528,89.954,2BULAwmRpScmZE7YOF07e5,150093,4,0
0.684,0.671,2,-6.424,0,0.289,0.0119,0,0.0769,0.45,179.987,2WsuSYJNXGKXVYkHPnq2yp,171253,4,7
0.734,0.765,5,-6.047,1,0.0571,0.243,0,0.101,0.512,156.04,1F1QmI8TMHir9SUFrooq5F,215385,4,2
0.732,0.75,11,-6.366,0,0.231,0.00264,0,0.109,0.401,155.096,7GX5flRQZVHRAGd6B4TmDO,182707,4,3
0.897,0.743,10,-5.446,0,0.222,0.304,4.44E-05,0.137,0.905,134.979,643PW82aBMUa1FiWi5VQY7,187105,4,3
0.731,0.65,0,-5.286,1,0.271,0.107,0,0.124,0.605,154.968,6cjSh516BbrNUs213jDAGm,177847,4,7
0.819,0.664,7,-5.612,1,0.0828,0.0958,1.75E-06,0.263,0.71,144.988,1sOr5OXjbukTzBDgmvd6Fa,173473,4,2
0.617,0.684,0,-3.618,1,0.0439,0.0545,0,0.104,0.295,132.113,05mDaV9Vb3wrzjF6OPZnhq,150867,4,10
0.542,0.674,6,-4.169,1,0.21,0.0588,0,0.0955,0.667,76.388,0Xek5rqai2jcOWCYWJfVCF,196760,4,2
0.614,0.66,0,-2.848,1,0.0441,0.19,0,0.211,0.452,145.01,2C6WXnmZ66tHhHlnvwePiK,245267,4,6
0.377,0.651,4,-5.437,0,0.0588,0.0197,5.31E-05,0.174,0.0851,129.698,3UYiU57SMiAS5LqolhHJw1,219742,4,6
0.691,0.733,6,-5.02,1,0.0368,0.184,0,0.341,0.797,153.976,6S1IgeHxxOT9qVWnmsdGxe,219933,4,2
0.515,0.873,10,-3.062,1,0.0389,0.00104,0,0.104,0.434,134.042,44zoniDjX4tfoAeYrnA5XX,220930,4,6
0.615,0.81,1,-6.137,0,0.0506,0.0358,0,0.289,0.728,143.054,6KWcq5p0wsz97N3eoRUSH6,191067,4,3
0.795,0.779,11,-5.413,1,0.177,0.109,1.44E-05,0.0836,0.783,95.045,0kfp6rRddGkoyAhosSeZLS,211787,4,2
0.523,0.781,4,-4.801,1,0.414,0.0724,0,0.11,0.723,86.614,1alKoh3RZQiGHozFZ0TyOR,232493,4,7
0.772,0.726,1,-3.04,1,0.216,0.00247,0,0.239,0.312,93.909,49npsHkkRrF42IxwU10Egt,206186,4,10
0.82,0.697,6,-7.296,0,0.378,0.0349,0,0.197,0.629,154.992,4vSoyDfL0uZyUoWu5NNNsQ,185866,4,7
0.939,0.785,10,-5.29,0,0.314,0.291,0,0.0916,0.545,105.069,7BpRvsDdzfsma8382uO55A,226420,4,3
0.682,0.559,0,-5.545,1,0.127,0.174,0,0.344,0.137,202.015,3j84U36KvLeXNDPv4t5pI8,192471,4,10
0.484,0.657,4,-6.703,1,0.0301,0.00555,8.86E-06,0.0719,0.384,77.506,7jqBGNTIgwgSltOzUdaJRY,233806,4,10
0.487,0.909,10,-4.091,1,0.102,0.301,2.90E-05,0.0803,0.293,187.783,0tByDZgQzoNfFFmpgleB0s,146102,4,6
0.802,0.382,10,-7.356,1,0.0312,0.792,0.163,0.0783,0.581,99.969,63bAGRSSX2V1hhPSP2NpBC,196800,4,9
0.695,0.42,7,-7.735,1,0.0385,0.597,0.0222,0.0839,0.257,124.019,43IjtK3IEEyTM5Ek32a2Pr,168387,3,4
0.623,0.73,0,-6.851,1,0.124,0.174,0,0.0684,0.549,78.056,3IPBftcOHWxzLFyH5svvnY,226154,4,2
0.644,0.755,1,-5.325,1,0.0448,0.00237,7.64E-06,0.0859,0.334,102.861,6zegtH6XXd2PDPLvy1Y0n2,190067,4,10
0.667,0.583,11,-5.127,0,0.0747,0.231,4.48E-05,0.181,0.187,92.043,2ufmtcIFdFpuUYBPXK5f67,181806,4,0
0.407,0.697,11,-5.612,1,0.342,0.375,5.07E-06,0.125,0.632,179.681,6rVNnvyNeibts1uOqdSNIw,162864,3,4
0.534,0.579,7,-7.541,0,0.123,0.369,0.00437,0.119,0.252,159.774,5ZmzzBiEAIVCkgsPyh80gt,243000,4,0
0.941,0.676,4,-5.54,0,0.0936,0.211,4.64E-06,0.0986,0.93,120.073,0VZe8C7xgAIQC0E0qEVIEh,156960,4,3
0.673,0.641,9,-9.211,0,0.0451,0.365,0.000253,0.136,0.467,155.042,3B5iO2B4HxZDXfmIGrQq9z,144000,4,0
0.734,0.671,1,-7.107,1,0.0315,0.118,0.00317,0.352,0.113,94.025,33i3xxHB4YSYGYbtJrwwO8,194080,4,10
0.706,0.485,8,-9.671,1,0.331,0.337,0,0.122,0.144,115.414,21yRtB6B8EMounImAfHRCP,205093,4,7
0.48,0.61,0,-7.042,1,0.305,0.0456,0,0.313,0.297,90.034,4bEcoz1OcfMgUbp2ft8ieQ,255653,4,10
0.549,0.725,1,-7.239,1,0.397,0.0539,3.52E-05,0.148,0.547,108.822,430qNtapCS3Ue1yoSql1oV,206267,4,7
0.712,0.564,8,-6.527,1,0.047,0.0266,0,0.0874,0.411,95.95,72Bz4ciRZPBcVSw0nrZDHi,207747,4,10
0.705,0.373,7,-9.066,1,0.0384,0.723,0.81,0.289,0.551,120.046,2mlGPkAx4kwF8Df0GlScsC,208026,4,8
0.565,0.618,1,-11.316,0,0.104,0.0697,6.37E-05,0.509,0.5,106.337,4WYwP4V2SGCUXJGEha0ODM,170299,4,1
0.895,0.394,1,-8.8,1,0.407,0.000686,0,0.239,0.491,141.008,5QTbSuoVxRZLch1FkUFaIz,206733,4,7
0.706,0.758,7,-7.543,1,0.126,0.0317,0,0.489,0.523,134.867,1u8kqieXwWHMnetFOk8rjg,190222,4,1
0.84,0.572,2,-7.703,1,0.186,0.00148,0,0.0988,0.533,114.925,2VEI363ZJRKq6NyKOi5kBx,152348,4,10
0.551,0.819,2,-4.489,1,0.0525,0.0103,0.0437,0.153,0.846,174.917,2DrGEaqoruCSn0FffWCf5O,137760,4,2
0.638,0.912,1,-3.3,1,0.474,0.0155,0,0.234,0.725,190.178,0BjEQJZy4rfUNpKHiaYirL,152464,4,7
0.885,0.781,1,-3.248,1,0.489,0.177,0,0.139,0.735,140.076,6267J5PqJ16VLM9ZvlQ8OS,102139,4,7
0.949,0.425,5,-7.393,1,0.224,0.0295,0,0.106,0.621,124.927,67cpn8ZBO7QU67jky8Fh47,135023,4,7
0.893,0.61,4,-5.691,0,0.0488,0.0227,0.00744,0.102,0.778,136.64,0WpDeBJ22LcwF4QoERQOTv,60000,4,3
0.855,0.836,11,-5.861,0,0.0502,0.25,0,0.117,0.635,127.959,6X74iWOv4gDX5hIAnpKIvT,166973,4,3
0.784,0.52,5,-7.185,1,0.0564,0.24,0.000748,0.0674,0.436,157.921,3jKa8I6x0RDFIioH3y9Ny7,173176,4,10
0.85,0.58,1,-4.502,1,0.104,0.000404,0.0821,0.0714,0.12,160.055,3FhBQdBnnsxka6vGVcgCpX,145253,4,10
0.788,0.779,5,-3.55,0,0.0402,0.408,0,0.157,0.485,130.003,3qLcCVE9qmnY4JJxDXwH2j,173588,4,3
0.755,0.75,10,-7.226,1,0.265,0.439,6.36E-06,0.131,0.312,135.079,5yG9rUC6Hm4wSMPNO8uh8G,71111,4,7
0.908,0.413,8,-14.647,0,0.0923,0.0492,0,0.0761,0.639,129.947,00o68OewS9w9JZxHbXXmYs,135123,4,0
0.715,0.738,7,-10.139,1,0.157,0.00826,0,0.26,0.573,97.877,0QMHVTnrFTQJoaqmkdsKhT,252307,4,10
0.809,0.483,5,-6.886,1,0.0487,0.8,0,0.221,0.715,96.974,4sbtM9ORGwmxGkXfctXbJq,168418,4,9
0.467,0.848,9,-3.063,0,0.0716,0.0617,0,0.29,0.674,170.036,6cZSRZJfYKvNzUo8ZNUy81,205752,4,3
0.828,0.795,1,-6.188,1,0.26,0.228,0,0.307,0.739,160.099,0sVcnEo2jnUnr3p7uVDZ9o,96064,4,7
0.887,0.737,6,-6.489,0,0.16,0.243,4.11E-05,0.109,0.685,104.924,2DulH2O6UpIL4VDlFhJknT,184000,4,3
0.683,0.636,7,-12.096,0,0.0978,0.302,0.498,0.0972,0.615,160.012,1K4OfBFaLleSUaUVjp1l2X,142365,4,8
0.888,0.522,1,-8.936,1,0.43,0.00739,0,0.0452,0.623,144.011,5lN7UtvhpwEHzifSjKw3z2,123373,4,7
0.934,0.439,4,-9.564,0,0.338,0.00506,0,0.092,0.289,140.022,2VDadIDCFgDqvVCvaDPtn9,118776,4,7
0.625,0.829,8,-5.221,1,0.0976,0.301,0,0.107,0.131,109.976,5MLreTrtwv7fGyyAy0RyeB,201509,4,10
0.821,0.574,1,-4.872,1,0.405,0.0536,6.39E-06,0.0799,0.441,170.941,6k6sXJH6FHLYho10rpRh1Q,148820,4,7
0.857,0.575,7,-8.36,1,0.221,0.239,0,0.293,0.901,116.993,4J2NxCNqehE0MiZhbu97Jx,147692,4,2
0.528,0.797,4,-7.487,1,0.0485,0.000391,0.011,0.14,0.751,143.785,6MpCaSIOfqBqbMED4kXgNY,136562,4,2
0.863,0.582,9,-13.223,1,0.319,0.107,0,0.217,0.933,143.967,6WofLoHMrztHl9U51VBu4L,122501,4,7
0.619,0.858,8,-2.312,1,0.223,0.029,0,0.164,0.588,104.753,1qYM274Q2i3Ssu4zSdzRu9,241452,4,2
0.843,0.538,1,-8.028,1,0.0833,0.0273,0,0.124,0.428,97.49,1UMKquW1olreYO1LlLmTqi,208160,4,10
0.861,0.22,1,-13.626,1,0.745,0.416,0,0.15,0.551,129.817,0wc23hbQfO6pHyc600wFJq,87693,4,7
0.711,0.508,7,-7.299,1,0.0502,0.0355,0,0.141,0.663,98.098,4q6dqyGM25sKFU8nYAGRe4,217800,4,10
0.775,0.327,11,-7.241,1,0.0557,0.841,0,0.0821,0.595,91.05,4cktbXiXOapiLBMprHFErI,189486,4,9
0.862,0.685,0,-7.699,0,0.242,0.0342,0,0.204,0.672,100.024,77KMttn3Lic7ZQKDlPqp8v,172800,4,3
0.7,0.392,9,-8.911,1,0.033,0.0578,0,0.0802,0.25,103.044,0s26En1JoJhVj32vizElpA,189907,4,10
0.564,0.918,0,-4.096,0,0.0723,0.00311,0,0.0711,0.739,157.921,330cmrgtnIj4NtPTYdDOZv,179440,4,3
0.769,0.787,11,-3.909,1,0.367,0.189,0,0.129,0.836,126.77,6Ozh9Ok6h4Oi1wUSLtBseN,159715,4,7
0.739,0.717,1,-5.123,1,0.0565,0.0611,0,0.206,0.529,98.047,6eXFl418w8hsxKcLgv1jwJ,139810,4,2
0.789,0.452,1,-6.149,1,0.114,0.0728,0,0.0868,0.675,159.835,1HMMRRcLsRARU4fzuycnRo,145720,4,2
0.513,0.311,8,-11.799,1,0.0301,0.851,0,0.205,0.418,118.282,5iTf2zXCTcJ6ImMAcBWMRD,170907,3,4
0.496,0.859,5,-7.927,0,0.0934,0.0135,0.065,0.349,0.768,159.694,7lY8aoN3wUR3NY4nUwigPv,224133,4,3
0.64,0.519,1,-6.757,0,0.188,0.25,0,0.0883,0.252,103.359,4Qxn47gWPSucovKrMyRf1z,143493,4,0
0.492,0.517,1,-11.671,1,0.0704,0.0591,0.000357,0.104,0.133,110.66,4vrH728b7g7FQ23HUTBIRi,192000,4,10
0.423,0.918,1,-7.878,1,0.288,0.392,0,0.0706,0.566,173.889,0Vke4a63QjjLXBQud20qDi,176552,4,6
0.496,0.787,8,-5.074,1,0.0484,0.00198,3.46E-06,0.176,0.218,124.911,57SUz6n2hsGoi8kfoQuigY,201600,4,6
0.724,0.503,5,-11.121,0,0.145,0.595,0,0.0933,0.326,95.983,0lKGm2XpUiMqroF7tiByls,200000,4,9
0.541,0.754,10,-8.984,0,0.319,0.222,0,0.204,0.657,80.102,7MZ9jcCYpAYPrOFTz0aths,234938,4,0
0.481,0.826,1,-6.974,0,0.0851,0.182,0.00352,0.324,0.819,118.679,6RANU8AS5ICU5PEHh8BYtH,394267,4,6
0.739,0.64,8,-6.012,0,0.0538,0.206,0.01,0.127,0.624,129.981,6haUy5Qi95KfP2AlJoF2Yx,206840,4,3
0.739,0.576,1,-12.024,1,0.0472,0.122,0.00206,0.0482,0.78,108.81,2Wb9ejnmy27DUTUe9YF5Ew,260427,4,2
0.352,0.912,7,-4.253,1,0.0725,0.00197,0,0.193,0.351,166.795,0wVluBsVAVzBKrqspuCcwR,220147,4,6
0.459,0.895,2,-3.126,1,0.0805,0.00725,0,0.206,0.572,181.04,0JJP0IS4w0fJx01EcrfkDe,182827,4,6
0.405,0.689,10,-5.75,1,0.0365,0.0843,0,0.207,0.397,155.189,3oap5wNMWwX1dT3AVKwLzH,191560,4,6
0.459,0.891,10,-5.057,0,0.0623,0.00511,0,0.106,0.588,154.837,3Zwu2K0Qa5sT6teCCHPShP,203507,4,3
0.616,0.91,0,-3.004,1,0.0386,0.0459,0,0.343,0.693,144.072,3RlsVPIIs5KFhLFhxZ4iDF,252040,4,6
0.622,0.961,11,-3.198,0,0.154,0.00523,0,0.0854,0.449,114.452,0a7BloCiNzLDD9qSQHh5m7,180267,4,3
0.38,0.988,1,-2.042,1,0.0639,2.64E-05,7.86E-05,0.368,0.769,186.113,6nTiIhLmQ3FWhvrGafw2zj,176346,4,6
0.356,0.96,4,-3.487,1,0.104,0.0142,0,0.209,0.0857,125.921,5dTHtzHFPyi8TlTtzoz1J9,204733,4,6
0.643,0.849,2,-5.428,1,0.0526,0.0371,0,0.058,0.903,162.152,6GG73Jik4jUlQCkKg9JuGO,165853,4,2
0.356,0.982,4,-1.574,0,0.112,0.713,0.00145,0.941,0.299,95.754,21Qsj3cMVCx2xF2EVVNbEu,110093,4,1
0.636,0.726,3,-7.943,0,0.0412,0.00517,0.00399,0.113,0.447,140.007,1cVy4dvbXnSbXPSFdDZxum,240000,4,0
0.536,0.36,9,-10.973,0,0.0408,0.0823,0.167,0.0996,0.147,164.891,6lSxM9BKcEZBSDKl2VODsF,260200,4,0
0.654,0.63,10,-4.644,1,0.0259,0.153,0,0.111,0.43,89.991,2wrJq5XKLnmhRXHIAf9xBa,167693,4,10
0.587,0.719,5,-5.233,0,0.406,0.0656,0,0.145,0.592,169.724,5HdFkD5LlBRkY5jkAKopga,150000,4,7
0.827,0.562,0,-8.501,1,0.0462,0.0429,4.95E-06,0.0988,0.469,141.944,45w7B0Cv6FNfMZZKwdwb2j,163944,4,10
0.639,0.39,2,-8.915,1,0.232,0.675,0,0.0687,0.586,99.733,1uxP6Vw86pAvlnuLUSWLll,157371,4,9
0.679,0.728,5,-3.092,0,0.154,0.159,0,0.107,0.46,152.001,3TTMUI5dFcbeNSDTTDY9M8,181013,4,3
0.591,0.841,4,-4.351,0,0.0304,0.0119,0,0.395,0.392,109.034,3cphb8kdsjElYR7r5icK3H,158805,4,3
0.533,0.437,3,-7.659,0,0.162,0.885,0,0.106,0.48,143.263,7ozvM98YyrdyOBh1lItVHc,234411,3,4
0.695,0.806,6,-2.902,1,0.0358,0.00261,0.000826,0.0764,0.485,160.028,1gbN2eRl4SfFe0zF47bSpq,198893,4,6
0.591,0.814,0,-5.037,1,0.0417,0.18,0,0.122,0.438,95.946,1flJa1SvgmYzlLSa0AXgJ9,275000,4,6
0.691,0.621,7,-4.262,0,0.0538,0.341,0,0.132,0.392,132.937,6FmnsSVdJJojBYzecDlpPO,205893,4,0
0.826,0.767,1,-3.892,1,0.215,0.0308,0,0.113,0.436,159.973,3gTK8TzE4on9Xe05QlVIFI,128995,4,7
0.909,0.458,9,-11.549,0,0.185,0.81,5.29E-06,0.0784,0.584,125.942,5ngIhUXMkUoihh5TaACT1p,215240,4,9
0.749,0.535,4,-6.785,1,0.0336,0.0131,3.65E-05,0.0982,0.601,123.042,0ClPIeT6MSgfSgQ9ZrJbAq,196607,4,10
0.474,0.631,5,-5.884,0,0.343,0.0687,0,0.132,0.425,180.051,6Gg1gjgKi2AK4e0qzsR7sd,189323,4,7
0.841,0.479,6,-7.41,0,0.0925,0.545,7.35E-05,0.112,0.0978,130.016,7MFL1GD1NtffPkogskoilF,175409,4,0
0.657,0.618,5,-8.091,0,0.0465,0.279,7.06E-05,0.127,0.463,152.099,0gzMEfErGPaCFbQJdb2HQb,261978,4,0
0.656,0.673,6,-6.588,1,0.0477,0.000317,0.0199,0.28,0.494,83.018,2n0oy8RGDpy6WGcLImTteI,223007,4,10
0.8,0.533,11,-6.594,0,0.223,0.547,0.00279,0.311,0.663,90.045,12H6iTEgiX4HPnCPphYSMk,161360,4,0
0.67,0.732,1,-7.151,1,0.0446,0.0243,0,0.134,0.168,130.876,472s08cLMpyDXIFMfXnvgS,268623,4,10
0.755,0.61,8,-7.507,1,0.0854,0.528,0.00372,0.343,0.568,128.97,00P1RGdQvHcyuW1ililPdI,155649,4,10
0.818,0.432,11,-10.764,1,0.0563,0.728,0.395,0.104,0.578,114.031,5Ir1R58vIXvEh03RDVuYgn,210930,4,9
0.711,0.719,5,-5.016,0,0.173,0.0402,0.000755,0.0775,0.712,175.903,3tCCH9aaiKRmwOjvIKq76d,197727,4,3
0.954,0.307,1,-6.686,1,0.121,0.367,0,0.113,0.225,112.027,2imS7G1SXpPSDFk9em8jHd,129219,4,10
0.656,0.673,6,-6.588,1,0.0477,0.000317,0.0199,0.28,0.494,83.018,5795rPYTG0IWVfSJoptauo,223007,4,10
0.577,0.649,0,-8.447,1,0.0313,0.132,0,0.339,0.266,129.97,2f40gs0QFsXr6u656dI1xn,241846,4,10
0.538,0.52,7,-10.143,1,0.08,0.588,0.00912,0.301,0.0775,113.081,1WI8MH3HPGjzpU0ywLahwt,125468,3,4
0.8,0.545,0,-6.74,1,0.0765,0.0313,5.07E-05,0.0929,0.458,99.981,121bJml1xjrfnZuk2yPsLG,243332,4,10
0.905,0.609,1,-7.642,0,0.308,0.0695,0.000224,0.153,0.447,85.04,1ku9v2nPDKK39L764uUlVI,205787,4,0
0.753,0.597,8,-8.469,1,0.292,0.0477,0,0.197,0.616,76.997,5MVdzbNmCVf9cWbkqFakkr,175170,4,7
0.648,0.382,6,-7.85,1,0.0396,0.911,0,0.393,0.408,90.099,3znQ9i61vfe2E7URHlOiyc,209734,4,9
0.435,0.338,6,-9.109,1,0.066,0.853,0,0.412,0.354,179.727,3witRpHWHqArlnt6GTlH2Y,209643,4,9
0.575,0.621,10,-8.165,0,0.032,0.0392,0.0045,0.141,0.27,101.987,4jAIqgrPjKLTY9Gbez25Qb,172213,4,0
0.471,0.786,1,-5.24,1,0.192,0.00888,1.89E-06,0.187,0.61,160.01,4KzOYxD4qIkUtZV9ZYakGu,205320,4,6
0.72,0.658,2,-7.414,1,0.0446,0.0329,0.0302,0.123,0.134,98.001,75ylrnob5O80WTKi9ugZ1Z,171898,4,10
0.703,0.661,7,-7.554,1,0.0787,0.0344,0.00932,0.198,0.558,97.012,6oEFRBgGkATGn8ZpQ0TTdl,156293,4,10
0.63,0.671,6,-6.659,0,0.256,0.363,0,0.113,0.333,89.921,735RSTb2xbtWbDtKD9XDYi,174333,4,0
0.836,0.681,2,-3.793,0,0.0434,0.285,0,0.0729,0.854,81.554,4Ve0Jx7MXjU4aPrFHJRZK7,192613,4,3
0.906,0.413,9,-9.044,0,0.143,0.361,0,0.114,0.337,130.039,0t2wki0faiwqVkQ0oJ9EVO,171107,4,0
0.783,0.569,9,-7.891,1,0.118,0.0594,3.10E-05,0.101,0.747,160.055,5qTL0KYAVSuLhcUyJYu3jV,158000,4,2
0.615,0.658,5,-7.299,1,0.0343,0.096,0.000911,0.205,0.293,150.093,3n69hLUdIsSa1WlRmjMZlW,227080,4,10
0.828,0.577,6,-7.656,0,0.158,0.599,0,0.0814,0.587,86.339,0Dfctnkk9xIikDKJ06uwzo,163493,4,0
0.889,0.483,8,-10.332,1,0.227,0.376,0,0.088,0.761,120.995,49O5AqdaIGmnfz2d8TXL7Z,131853,4,7
0.827,0.817,2,-4.081,1,0.0953,0.00496,1.19E-05,0.294,0.167,97.008,2y6Ty2NPAsP84XJAtzLxuk,235497,4,10
