danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster
0.633,0.537,6,-10.45,0,0.0544,0.0141,3.72E-05,0.103,0.889,117.907,197947,4,3
0.58,0.552,0,-8.877,1,0.456,0.892,0,0.182,0.807,158.002,170946,4,7
0.827,0.524,10,-9.819,1,0.0536,0.552,0.000112,0.198,0.356,136.785,224493,4,9
0.735,0.812,1,-1.238,1,0.128,0.351,0,0.261,0.31,106.33,188547,4,2
0.592,0.839,1,-4.944,0,0.0564,0.101,0,0.0528,0.457,168.501,216053,4,6
0.644,0.52,5,-8.163,1,0.036,0.719,0,0.644,0.715,126.204,157800,4,1
0.575,0.764,4,-7.448,1,0.0746,0.566,1.07E-05,0.0692,0.536,123.821,203240,4,2
0.842,0.734,1,-5.065,0,0.0588,0.0427,0,0.106,0.952,137.958,181027,4,3
0.776,0.568,0,-6.419,0,0.125,0.0204,1.69E-05,0.078,0.749,150.901,194526,4,3
0.852,0.828,5,-5.563,1,0.214,0.101,0,0.269,0.847,93.097,173956,4,2
0.294,0.5,7,-7.644,1,0.0752,0.318,0,0.269,0.289,54.647,186681,4,9
0.672,0.6,0,-9.318,1,0.381,0.00822,0,0.0945,0.226,147.381,277551,4,7
0.756,0.756,5,-7.152,1,0.249,0.0167,0,0.626,0.477,140.014,138875,4,1
0.848,0.384,1,-8.492,1,0.0617,0.0671,0,0.0852,0.481,98.483,169786,4,10
0.62,0.64,4,-5.285,1,0.0334,0.0488,0,0.0647,0.445,90.032,172787,4,10
0.837,0.791,4,-3.157,0,0.0773,0.252,1.14E-06,0.188,0.618,91.98,184436,4,3
0.656,0.432,6,-9.481,0,0.217,0.443,0,0.132,0.0897,97.022,222374,4,0
0.619,0.556,0,-7.687,1,0.0806,0.133,0,0.594,0.566,99.39,206920,4,1
0.827,0.553,1,-5.296,1,0.032,0.0227,1.52E-05,0.176,0.0631,110.015,236120,4,10
0.77,0.697,0,-2.644,1,0.0607,0.0817,0,0.0663,0.428,170.084,199587,4,2
0.519,0.888,11,-6.232,1,0.117,0.0406,0,0.227,0.416,149.938,162486,4,6
0.644,0.501,0,-8.959,1,0.491,0.311,0,0.106,0.173,129.828,177000,4,7
0.791,0.839,0,-2.887,1,0.0424,0.0849,0,0.193,0.349,116.991,184699,4,2
0.926,0.523,1,-5.914,1,0.159,0.0279,0.000307,0.103,0.201,141.987,217339,4,10
0.788,0.685,0,-5.874,1,0.028,0.0263,0.000126,0.111,0.599,124.001,188588,4,2
0.644,0.731,1,-6.934,0,0.0534,1.32E-05,9.60E-06,0.589,0.102,163.891,160851,4,1
0.518,0.465,0,-5.903,1,0.0273,0.834,0,0.203,0.302,93.024,229783,4,9
0.451,0.725,10,-9.855,1,0.134,0.0194,0,0.172,0.723,130.579,176760,5,2
0.627,0.505,6,-12.659,1,0.0549,0.197,0.0149,0.0583,0.146,100.005,215973,4,10
0.677,0.594,0,-8.081,0,0.0338,0.416,0.0372,0.141,0.212,117.032,212867,4,0
0.716,0.738,0,-5.967,0,0.0815,0.0168,0,0.116,0.519,110.121,196086,4,0
0.541,0.468,10,-4.039,0,0.362,0.404,3.65E-06,0.358,0.69,95.266,158027,4,7
0.699,0.687,7,-3.997,0,0.106,0.308,3.63E-05,0.121,0.499,88.933,189977,4,0
0.63,0.759,0,-5.148,0,0.0475,0.0154,0,0.0851,0.597,124.24,200320,4,3
0.843,0.806,6,-5.156,1,0.367,0.0729,0,0.758,0.821,97.858,139610,4,1
0.673,0.687,6,-5.295,0,0.0623,0.269,0,0.181,0.524,96.964,211040,4,0
0.793,0.399,7,-7.428,1,0.0951,0.12,0,0.124,0.0379,121.949,226600,4,10
0.504,0.918,0,-3.463,1,0.0517,0.00164,2.12E-05,0.78,0.539,92.031,294827,4,1
0.541,0.931,1,-5.484,1,0.0416,0.00482,0.0127,0.0919,0.86,158.517,283833,4,6
0.775,0.308,6,-12.652,1,0.0905,0.215,1.43E-05,0.104,0.633,75.954,202691,4,9
0.808,0.647,11,-6.947,0,0.166,0.0716,0.000466,0.205,0.29,110.036,266000,4,0
0.718,0.628,10,-6.007,0,0.223,0.543,0,0.116,0.722,92.107,274274,4,3
0.756,0.609,3,-7.927,1,0.0544,0.217,0.00474,0.096,0.537,117.023,155720,4,10
0.384,0.765,6,-4.463,1,0.0579,0.646,0.00352,0.522,0.567,129.903,252231,4,1
0.402,0.378,1,-8.682,0,0.0436,0.807,0,0.242,0.317,73.262,199052,4,9
0.608,0.305,4,-14.037,1,0.053,0.653,0,0.103,0.222,113.818,206975,4,9
0.567,0.388,9,-9.579,0,0.0384,0.782,0.000309,0.248,0.452,116.362,249191,4,9
0.423,0.294,5,-13.673,0,0.0593,0.882,5.43E-06,0.0981,0.401,129.146,184600,4,9
0.907,0.53,1,-6.112,1,0.127,0.0578,2.23E-06,0.101,0.507,135.998,113000,4,10
0.746,0.495,1,-5.942,1,0.374,0.0951,0,0.0999,0.269,159.136,149820,4,7
0.638,0.724,2,-5.613,0,0.0749,0.0327,2.45E-06,0.378,0.406,107.935,171111,4,0
0.78,0.662,8,-3.998,0,0.218,0.402,0,0.143,0.773,87.993,196315,4,3
0.794,0.594,9,-5.631,1,0.0674,0.301,0,0.116,0.621,106.023,230803,4,2
0.735,0.657,9,-5.54,1,0.278,0.17,0,0.136,0.473,192.013,220267,4,7
0.92,0.462,8,-7.91,1,0.34,0.00544,0,0.0966,0.551,130.08,101947,4,7
0.928,0.581,0,-1.994,0,0.138,0.0715,0.00446,0.274,0.118,144.961,166280,4,0
0.684,0.575,5,-6.299,1,0.283,0.404,0,0.132,0.332,155.128,177987,4,7
0.787,0.727,0,-5.965,1,0.0551,0.219,5.77E-05,0.0863,0.309,150.01,185507,4,10
0.745,0.484,8,-5.397,1,0.108,0.193,0,0.0888,0.452,160.078,168773,3,4
0.661,0.683,6,-4.961,0,0.0275,0.0252,8.42E-06,0.102,0.109,97.967,240627,4,0
0.746,0.561,0,-4.869,1,0.0526,0.0758,0,0.132,0.463,77.535,248431,4,10
0.562,0.755,2,-7.201,1,0.26,0.672,0,0.106,0.333,163.936,187211,4,7
0.623,0.607,1,-5.937,0,0.0435,0.426,0,0.105,0.263,84.982,208518,4,0
0.402,0.205,6,-11.232,1,0.038,0.758,0,0.147,0.42,143.994,189027,4,9
0.683,0.739,11,-12.831,0,0.0495,4.91E-05,0.0122,0.293,0.836,122.113,170467,4,3
0.764,0.752,8,-3.713,0,0.0711,0.18,0,0.0701,0.698,100.066,187200,4,3
0.83,0.475,2,-5.064,0,0.0513,0.455,0,0.093,0.524,115.943,170363,4,0
0.691,0.747,1,-5.92,1,0.354,0.404,0,0.164,0.663,159.99,212000,4,7
0.679,0.776,10,-6.963,0,0.057,0.196,0.0957,0.0813,0.8,83.987,246429,4,3
0.789,0.49,2,-6.588,1,0.0392,0.784,0.000598,0.112,0.869,140.034,180000,4,9
0.877,0.698,10,-4.632,0,0.0613,0.0421,4.68E-06,0.204,0.509,100.012,140552,4,3
0.966,0.563,8,-5.764,1,0.0618,0.00202,0,0.105,0.363,104.991,173926,4,10
0.734,0.968,10,-3.105,0,0.0684,0.0301,0,0.163,0.932,150.046,187204,4,3
0.839,0.286,1,-13.003,1,0.207,0.0201,0.00533,0.133,0.471,150.114,141267,4,7
0.59,0.49,11,-8.701,1,0.0709,0.499,0,0.103,0.22,100.019,196134,4,9
0.316,0.86,7,-5.038,0,0.0661,0.175,4.92E-05,0.902,0.195,100.888,237026,3,1
0.406,0.847,11,-5.705,0,0.0482,0.0249,3.01E-06,0.375,0.379,92.245,242093,4,6
0.67,0.776,9,-5.874,1,0.0356,0.0184,0.00294,0.128,0.703,130.128,264253,4,2
0.215,0.87,2,-10.92,1,0.351,0.881,0.112,0.976,0.462,144.877,41455,3,1
0.51,0.76,0,-6.995,1,0.0411,0.148,0.0116,0.0706,0.55,118.829,170787,4,2
0.222,0.981,9,-5.846,1,0.0918,0.00515,0.000383,0.979,0.153,140.503,243532,4,1
0.406,0.934,5,-6.668,1,0.0845,0.0138,0,0.955,0.395,118.823,245680,4,1
0.463,0.671,3,-6.438,1,0.0683,0.0626,0,0.0947,0.633,84.28,180813,4,2
0.405,0.705,10,-5.596,1,0.106,0.561,0.0174,0.199,0.556,89.336,25187,4,2
0.466,0.698,8,-6.967,1,0.0629,0.164,0,0.127,0.349,109.772,295733,3,4
0.373,0.453,9,-9.224,1,0.0419,0.261,4.59E-05,0.16,0.418,95.384,196841,4,9
0.308,0.975,9,-5.894,0,0.173,0.0194,9.14E-06,0.975,0.295,138.974,236083,4,1
0.526,0.64,10,-6.374,1,0.0472,0.365,1.30E-06,0.0958,0.622,117.132,179356,4,2
0.314,0.914,2,-5.884,1,0.0599,0.0797,2.43E-05,0.956,0.346,92.049,277706,4,1
0.39,0.397,0,-9.963,0,0.0513,0.287,0,0.207,0.246,144.031,354947,4,0
0.347,0.919,9,-7.39,1,0.139,0.142,0.00542,0.714,0.13,133.86,265981,4,1
0.626,0.762,7,-6.846,1,0.0432,0.673,2.10E-06,0.325,0.766,76.793,163342,4,2
0.228,0.563,2,-11.962,1,0.0953,0.807,8.63E-06,0.809,0.0713,111.7,268703,5,1
0.64,0.593,11,-6.24,0,0.121,0.117,1.21E-06,0.78,0.407,81.402,129093,4,1
0.928,0.526,5,-6.486,0,0.161,0.0969,0.263,0.153,0.753,109.958,214640,4,3
0.807,0.414,4,-8.903,1,0.0352,0.105,2.57E-05,0.0813,0.502,108.944,223080,4,10
0.672,0.699,2,-7.831,1,0.0475,0.395,0,0.094,0.46,113.737,244485,4,10
0.18,0.371,4,-9.033,0,0.0332,0.583,0.00217,0.116,0.0388,139.671,314489,4,9
0.379,0.781,0,-6.147,0,0.0417,0.315,0.000162,0.401,0.327,77.567,147840,4,0
0.465,0.917,5,-6.331,1,0.237,0.0152,0.02,0.286,0.39,155.061,217824,4,6
0.425,0.675,11,-6.79,0,0.0409,0.433,4.51E-06,0.112,0.0671,84.156,271612,4,0
0.155,0.938,10,-4.624,1,0.126,0.00543,0.00262,0.359,0.383,184.469,207600,4,6
0.619,0.767,4,-7.811,1,0.027,0.466,0.000279,0.387,0.644,129.947,186080,4,2
0.429,0.922,7,-6.649,1,0.0924,0.0235,0.00138,0.0954,0.439,120.361,133813,4,6
0.352,0.52,2,-9.616,0,0.034,0.569,7.62E-05,0.119,0.259,100.831,248263,4,9
0.47,0.873,9,-4.121,1,0.0884,0.377,0,0.213,0.444,91.49,273560,4,6
0.446,0.713,8,-4.825,1,0.268,0.41,0,0.212,0.369,143.229,230120,4,6
0.491,0.0765,5,-14.57,1,0.0416,0.787,0.000306,0.114,0.305,113.728,189587,3,4
0.639,0.83,9,-6.322,0,0.0544,0.583,1.38E-05,0.189,0.299,115.64,262933,4,0
0.183,0.133,4,-16.154,0,0.0355,0.961,0.93,0.149,0.0392,75.316,200693,1,5
0.566,0.912,2,-5.265,1,0.0964,0.192,7.19E-06,0.127,0.372,143.982,277773,4,6
0.593,0.425,0,-9.775,1,0.0288,0.29,1.34E-06,0.167,0.268,110.208,336160,4,10
0.704,0.792,0,-6.94,1,0.0422,0.188,0.0155,0.328,0.563,119.994,237680,4,2
0.373,0.691,2,-6.219,1,0.0554,0.362,4.03E-05,0.133,0.499,124.767,223920,4,6
0.217,0.784,2,-7.202,1,0.153,0.00252,0.0775,0.195,0.27,79.181,383907,4,6
0.847,0.711,6,-5.875,1,0.38,0.00887,1.28E-06,0.0808,0.527,141.952,132231,4,7
0.836,0.636,8,-5.145,1,0.291,0.128,0,0.0462,0.847,142.006,161757,4,7
0.551,0.896,9,-3.152,0,0.109,0.033,0,0.0899,0.858,171.79,226640,4,3
0.707,0.782,0,-5.463,1,0.0613,0.0541,0,0.297,0.79,130.036,235344,4,2
0.801,0.501,0,-6.364,1,0.269,0.188,0,0.0211,0.902,140.077,190746,4,7
0.697,0.551,11,-8.833,1,0.0815,0.258,0.00551,0.124,0.219,89,165840,4,10
0.723,0.43,8,-9.08,0,0.0569,0.464,0,0.112,0.332,114.94,224240,4,0
0.791,0.702,1,-7.333,1,0.0623,0.0174,0,0.423,0.789,103.646,237547,4,2
0.878,0.619,6,-5.56,1,0.102,0.0533,0,0.113,0.639,136.041,157067,4,2
0.683,0.598,0,-5.487,1,0.0423,0.00873,0,0.156,0.62,78.969,167107,4,2
0.791,0.718,10,-6.343,0,0.0643,0.0541,0,0.334,0.422,108.049,177653,4,3
0.892,0.507,0,-8.282,1,0.378,0.704,3.14E-05,0.109,0.695,143.96,158587,4,7
0.668,0.694,4,-4.693,0,0.0444,0.0227,0,0.195,0.544,74.957,192773,4,0
0.448,0.921,1,-3.726,1,0.0591,0.000101,0.00197,0.238,0.498,160.959,164600,4,6
0.633,0.217,5,-9.717,1,0.045,0.789,0,0.293,0.546,94.13,168126,4,9
0.633,0.634,8,-12.115,1,0.0725,0.038,0.0064,0.0385,0.872,100.499,245493,4,2
0.618,0.893,6,-6.475,1,0.109,0.171,3.17E-05,0.285,0.515,91.972,340907,4,6
0.7,0.795,5,-9.019,0,0.151,0.16,0,0.354,0.696,136.018,248354,4,3
0.653,0.239,5,-18.54,0,0.0453,0.806,0.0146,0.132,0.765,80.392,171373,4,9
0.729,0.545,0,-7.818,1,0.0316,0.0174,0.000274,0.369,0.514,103.012,177067,4,10
0.664,0.45,4,-6.844,1,0.0285,0.75,0,0.1,0.512,135.923,176880,4,9
0.671,0.833,5,-5.152,0,0.395,0.0825,0,0.0726,0.702,79.351,233278,4,3
0.512,0.734,8,-5.448,0,0.438,0.431,0,0.226,0.168,93.995,245813,4,0
0.852,0.286,10,-12.846,0,0.0549,0.458,4.40E-06,0.0851,0.856,130.031,149539,4,9
0.807,0.287,1,-9.852,0,0.0386,0.6,0,0.105,0.466,89.975,157334,4,9
0.66,0.139,6,-16.339,0,0.0323,0.964,1.10E-05,0.105,0.312,79.975,189000,4,9
0.73,0.369,4,-8.294,1,0.0333,0.638,0,0.0895,0.784,106.851,101500,4,9
0.482,0.322,3,-10.204,0,0.0723,0.726,0,0.0906,0.503,80.56,167442,4,9
0.698,0.383,3,-9.548,1,0.0478,0.185,0,0.0659,0.62,85.036,229506,4,10
0.537,0.373,6,-10.081,0,0.0331,0.691,0.000915,0.083,0.244,83.936,279227,4,9
0.682,0.765,1,-5.021,0,0.0395,0.0268,3.42E-05,0.188,0.567,90.807,182747,4,3
0.294,0.825,2,-3.771,1,0.0404,0.465,0.0841,0.354,0.122,150.338,451320,4,6
0.835,0.648,1,-8.15,1,0.0488,0.0202,0.225,0.308,0.674,99.701,244640,4,2
0.645,0.862,11,-4.761,0,0.0845,0.0933,0,0.193,0.803,119.947,229773,4,3
0.639,0.706,7,-7.874,1,0.448,0.0104,0,0.132,0.259,105.782,226321,4,7
0.502,0.91,7,-2.769,1,0.107,0.04,0,0.319,0.588,176.084,249215,4,6
0.633,0.799,7,-4.625,0,0.0427,0.0144,0,0.194,0.534,142.991,234178,4,3
0.567,0.815,8,-4.915,1,0.141,0.0144,2.14E-05,0.126,0.325,164.834,266813,4,6
0.744,0.622,10,-6.756,0,0.0458,0.052,0,0.194,0.567,101.561,176036,4,3
0.931,0.601,9,-8.901,0,0.0587,0.00129,0.00784,0.1,0.963,120.247,196222,4,3
0.771,0.889,7,-7.93,1,0.0777,0.0779,6.53E-05,0.0426,0.882,108.015,197964,4,2
0.73,0.743,5,-9.667,1,0.124,0.0562,1.88E-06,0.596,0.528,95.213,245413,4,1
0.507,0.644,4,-7.485,1,0.0641,0.00413,0,0.217,0.172,179.913,211267,4,6
0.532,0.704,5,-3.895,0,0.26,0.093,0,0.184,0.591,96.004,186344,4,3
0.694,0.664,2,-4.649,1,0.05,0.639,0,0.0929,0.676,95.941,281500,4,2
0.845,0.791,3,-3.674,1,0.161,0.0186,0.107,0.0957,0.843,117.987,196400,4,2
0.877,0.542,2,-9.102,1,0.0419,0.224,0.132,0.0858,0.509,111.474,266704,4,10
0.802,0.645,5,-6.181,0,0.0715,0.272,0,0.119,0.376,100.001,157202,4,0
0.61,0.83,0,-4.105,1,0.0571,0.033,0,0.118,0.728,182.162,193000,4,2
0.81,0.625,11,-3.593,0,0.071,0.0407,1.53E-06,0.118,0.598,100.019,137448,4,3
0.437,0.551,2,-7.044,1,0.143,0.361,8.65E-05,0.333,0.245,88.941,178560,4,10
0.801,0.505,11,-5.829,1,0.293,0.0446,9.52E-06,0.122,0.757,161.059,156443,4,7
0.522,0.362,0,-10.306,0,0.0787,0.915,0.0355,0.116,0.554,84.613,172393,4,9
0.688,0.507,2,-9.049,0,0.0696,0.884,0.0338,0.108,0.106,138.891,217066,4,9
0.372,0.485,5,-8.841,1,0.0761,0.667,0.00386,0.14,0.433,170.417,211669,4,9
0.906,0.545,11,-4.977,0,0.344,0.181,0,0.091,0.543,139.932,186827,4,7
0.463,0.62,7,-5.647,1,0.167,0.131,0,0.0619,0.158,83.031,202640,1,5
0.785,0.726,2,-4.209,1,0.0387,0.0739,4.01E-06,0.316,0.181,119.963,248053,4,10
0.661,0.723,5,-6.976,0,0.0566,0.179,1.23E-05,0.14,0.316,113.778,163805,4,0
0.842,0.743,7,-4.43,1,0.329,0.00531,3.69E-06,0.151,0.622,180.917,149880,4,7
0.646,0.682,7,-5.847,1,0.0759,0.683,4.84E-06,0.107,0.421,131.895,176732,4,10
0.557,0.618,0,-5.446,1,0.0442,0.334,1.35E-05,0.0921,0.1,121.214,149733,4,10
0.356,0.661,11,-9.818,1,0.0633,0.129,0,0.114,0.551,99.951,193187,4,10
0.813,0.295,5,-8.343,1,0.0482,0.104,0,0.095,0.413,100.009,154225,4,10
0.546,0.26,1,-12.573,1,0.125,0.942,5.09E-06,0.128,0.421,155.033,204400,4,9
0.767,0.593,7,-7.903,1,0.198,0.256,0,0.109,0.23,142.972,174707,4,10
0.636,0.578,2,-6.65,1,0.645,0.358,1.84E-06,0.117,0.65,76.317,126520,4,7
0.744,0.875,5,-4.224,0,0.159,0.106,0,0.243,0.326,121.993,265899,4,3
0.835,0.447,7,-11.251,1,0.287,0.49,3.42E-06,0.108,0.453,134.926,186667,4,7
0.734,0.586,2,-11.866,1,0.129,0.125,0,0.0367,0.762,109.933,230467,4,2
0.658,0.294,4,-8.533,0,0.0321,0.422,5.20E-05,0.0749,0.358,74.038,278180,4,0
0.707,0.238,3,-8.818,1,0.0379,0.0905,2.42E-06,0.0842,0.345,124.156,270847,3,4
0.545,0.674,2,-7.763,1,0.0341,0.00171,2.58E-05,0.0772,0.515,130.011,194743,4,10
0.558,0.776,9,-6.868,1,0.179,0.33,0.000445,0.41,0.247,128.064,114660,4,1
0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088,4,7
0.905,0.389,8,-14.505,1,0.332,0.74,0.162,0.106,0.196,120.046,193143,4,9
0.853,0.351,7,-10.198,1,0.241,0.39,9.38E-06,0.752,0.282,118.028,221543,4,1
0.521,0.125,9,-17.832,1,0.239,0.751,0.00207,0.265,0.0528,111.554,243725,4,9
0.876,0.662,2,-6.482,0,0.426,0.0608,0,0.127,0.844,75.445,163320,4,7
0.847,0.577,5,-8.75,0,0.124,0.299,5.76E-06,0.114,0.626,116.923,247154,4,0
0.702,0.775,1,-3.462,1,0.248,0.324,0,0.114,0.784,178.199,151054,4,2
0.793,0.481,2,-14.246,1,0.0278,0.231,0.00122,0.06,0.97,107.744,208307,4,2
0.494,0.945,9,-2.982,0,0.0617,0.00107,0,0.125,0.333,144.985,280800,4,6
0.72,0.638,8,-6.545,1,0.192,0.175,0,0.0699,0.78,81.836,182308,4,2
0.641,0.398,2,-12.237,1,0.054,0.838,0.000102,0.539,0.461,145.043,238360,4,9
0.798,0.675,6,-5.041,1,0.0442,0.0912,0,0.0894,0.842,101.956,219947,4,2
0.692,0.809,2,-4.198,1,0.0602,0.524,0,0.147,0.864,123.911,190800,4,2
0.584,0.729,1,-5.507,0,0.0432,0.0207,1.27E-06,0.149,0.527,164.889,178182,4,3
0.871,0.493,9,-6.775,1,0.338,0.0104,0,0.0917,0.157,93.016,179388,4,7
0.402,0.754,8,-4.837,1,0.0432,0.143,0,0.358,0.621,108.17,191248,4,6
0.296,0.351,6,-9.538,1,0.0352,0.823,1.45E-06,0.11,0.19,177.06,212720,3,4
0.899,0.391,7,-14.361,1,0.355,0.0647,0,0.2,0.293,130.97,179757,4,7
0.707,0.462,1,-6.696,1,0.117,0.0732,0,0.199,0.547,83.994,223948,4,10
0.528,0.727,6,-5.739,1,0.179,0.0557,0,0.176,0.212,155.927,245270,4,6
0.539,0.517,5,-6.999,1,0.0272,0.0956,0,0.111,0.408,82.987,277711,4,10
0.633,0.217,5,-9.717,1,0.045,0.789,0,0.293,0.546,94.13,168126,4,9
0.626,0.639,10,-5.62,1,0.085,0.0465,0,0.246,0.638,144.009,210992,4,2
0.75,0.567,0,-6.4,1,0.48,0.137,0,0.109,0.398,151.895,151574,4,7
0.713,0.722,0,-3.75,1,0.0932,0.0332,0,0.13,0.269,91.957,159176,4,10
0.829,0.763,10,-3.738,0,0.0684,0.0816,0,0.101,0.374,131.06,216057,4,3
0.752,0.678,8,-4.843,1,0.135,0.0354,0,0.157,0.265,75.478,215277,4,10
0.838,0.776,0,-3.125,1,0.0933,0.0435,0.000121,0.0924,0.715,155.059,244680,4,2
0.574,0.823,0,-4.322,0,0.124,0.116,0,0.0898,0.256,154.053,241307,4,6
0.737,0.918,1,-6.159,0,0.132,0.0611,2.90E-05,0.107,0.664,174.022,137947,4,3
0.573,0.801,2,-4.173,1,0.366,0.567,5.67E-06,0.0996,0.367,93.04,289773,4,6
0.712,0.891,2,-6.457,1,0.24,0.0557,0,0.134,0.799,170.13,225920,4,2
0.853,0.864,0,-2.669,1,0.283,0.252,0,0.0541,0.869,111.565,167827,4,2
0.827,0.522,7,-4.866,1,0.0845,0.163,1.19E-06,0.109,0.477,151.99,265267,4,10
0.694,0.759,10,-5.667,0,0.398,0.137,0,0.167,0.77,140.055,245387,4,3
0.791,0.565,5,-3.933,0,0.0439,0.0623,0,0.156,0.181,99.961,156347,4,0
0.704,0.907,10,-3.95,0,0.0672,0.0292,0,0.195,0.657,141.988,177465,4,3
0.764,0.528,5,-4.082,0,0.0588,0.468,0,0.0811,0.422,123.936,189253,5,0
0.554,0.498,9,-8.866,1,0.0685,0.23,5.98E-06,0.795,0.413,79.635,190067,4,1
0.826,0.579,8,-8.241,0,0.0801,0.00881,0,0.129,0.431,121.075,212013,4,0
0.417,0.689,2,-8.302,0,0.178,0.575,0,0.496,0.505,79.568,210253,4,1
0.216,0.497,10,-8.025,1,0.0371,0.128,2.39E-06,0.111,0.313,187.308,265480,3,4
0.638,0.522,8,-9.814,1,0.0932,0.352,0.0663,0.165,0.584,142.952,161200,4,10
0,0.478,11,-16.569,0,0,0.927,0,0.335,0,0,14627,0,5
0.746,0.787,4,-6.373,1,0.12,0.214,0,0.0669,0.607,95.005,206187,4,2
0.611,0.622,9,-5.075,0,0.0734,0.0188,0,0.359,0.538,146.11,231999,4,3
0.562,0.46,5,-4.173,1,0.259,0.476,0,0.107,0.623,176.055,158099,4,7
0.732,0.856,11,-2.2,0,0.0929,0.0828,0,0.323,0.771,145.034,177670,4,3
0.498,0.235,1,-16.541,0,0.188,0.72,0,0.144,0.0895,118.917,179080,4,9
0.567,0.765,1,-4.107,0,0.108,0.317,0,0.14,0.541,121.924,169467,4,3
0.796,0.586,4,-6.946,0,0.147,0.0247,0,0.132,0.179,97.981,200107,4,0
0.707,0.543,8,-4.61,1,0.279,0.151,0,0.384,0.824,144.18,163755,4,7
0.943,0.261,0,-8.067,1,0.16,0.0045,0.0114,0.104,0.0635,102.001,191813,4,10
0.612,0.824,7,-4.758,1,0.0478,0.013,0,0.288,0.586,82.017,171880,4,2
0.918,0.837,1,-6.792,1,0.255,0.234,0,0.227,0.855,120.017,236000,4,2
0.686,0.693,0,-6.245,0,0.131,0.329,0,0.136,0.699,124.206,197876,4,3
0.745,0.642,7,-6.257,0,0.287,0.0204,0,0.0658,0.226,179.974,131240,4,7
0.925,0.628,6,-7.587,1,0.131,0.0604,0,0.358,0.81,120.021,222533,4,2
0.712,0.844,8,-6.569,1,0.0779,0.00019,0.00664,0.828,0.382,122.024,152119,4,1
0.456,0.68,11,-10.064,1,0.0391,9.37E-05,0.00083,0.127,0.762,154.1,194769,4,2
0.666,0.714,4,-9.448,0,0.0617,0.291,0.0212,0.128,0.69,89.018,226213,4,0
0.667,0.361,1,-8.69,0,0.0273,0.575,0.00506,0.0805,0.29,134.018,242000,5,9
0.861,0.666,8,-5.18,0,0.343,0.00218,0,0.272,0.853,145.041,202625,4,3
0.614,0.685,10,-3.684,1,0.147,0.0133,0,0.313,0.61,94.9,255102,4,2
0.639,0.859,9,-2.758,0,0.147,0.135,0,0.129,0.566,93.132,221379,4,3
0.479,0.63,7,-5.628,0,0.133,0.0314,0,0.073,0.227,117.988,275276,5,0
0.362,0.714,9,-3.07,0,0.0835,0.269,0,0.21,0.309,67.4,206499,4,0
0.25,0.917,2,-2.938,0,0.288,0.476,0,0.274,0.417,174.397,259361,4,6
0.515,0.802,2,-2.655,0,0.283,0.18,0,0.241,0.279,76.069,153337,4,0
0.66,0.771,10,-5.233,0,0.128,0.00437,3.07E-05,0.29,0.527,91.023,186360,4,3
0.744,0.549,9,-6.041,0,0.0387,0.548,0,0.137,0.277,110.004,139567,4,0
0.439,0.447,10,-8.318,0,0.0436,0.111,0,0.303,0.11,121.48,177029,4,0
0.763,0.537,9,-7.018,0,0.246,0.231,0,0.109,0.426,73.51,222387,4,0
0.664,0.845,4,-6.115,0,0.0461,0.181,0,0.267,0.357,96.005,211253,4,0
0.547,0.335,4,-9.2,0,0.0307,0.747,0,0.101,0.474,115.838,154733,3,4
0.739,0.511,9,-7.844,1,0.0362,0.167,1.34E-06,0.133,0.542,96.038,215360,4,10
0.62,0.496,7,-7.509,1,0.133,0.597,1.36E-05,0.322,0.636,126.032,112205,4,9
0.888,0.525,1,-5.665,1,0.305,0.029,5.68E-06,0.137,0.243,133.983,143792,4,7
0.605,0.664,8,-7.162,1,0.0316,0.00548,3.00E-06,0.204,0.164,103.997,176417,4,10
0.585,0.696,4,-5.6,0,0.0307,0.204,0,0.344,0.522,104.01,217640,4,0
0.747,0.488,5,-8.939,1,0.0607,0.456,0,0.0799,0.358,122.023,203520,4,10
0.608,0.699,6,-8.267,1,0.114,0.139,0,0.242,0.784,146.941,182680,4,2
0.776,0.556,6,-5.648,0,0.0346,0.179,1.48E-06,0.12,0.964,103.055,236107,4,3
0.7,0.865,9,-5.827,0,0.133,0.0136,7.71E-05,0.0718,0.78,128.043,331760,4,3
0.531,0.544,0,-8.615,0,0.462,0.308,1.89E-06,0.0835,0.398,131.921,203794,4,7
0.693,0.426,8,-12.476,1,0.302,0.675,1.03E-05,0.115,0.477,144.796,290316,4,9
0.838,0.43,1,-5.868,1,0.281,0.0498,1.59E-05,0.0977,0.126,126.981,292910,4,10
0.505,0.397,5,-9.349,1,0.324,0.716,0,0.0853,0.558,95.063,219683,1,5
0.381,0.462,8,-8.014,1,0.124,0.891,0,0.199,0.542,80.08,230017,4,9
0.496,0.745,5,-4.111,1,0.0861,0.11,3.29E-05,0.254,0.393,134.1,166600,4,6
0.551,0.848,11,-3.384,0,0.0643,0.165,0,0.149,0.359,160.091,138040,4,3
0.795,0.496,0,-5.883,1,0.0722,0.108,0,0.0645,0.874,94.01,183000,4,2
0.71,0.517,1,-6.85,1,0.0448,0.172,0,0.0786,0.176,145.946,184987,4,10
0.731,0.858,1,-5.082,0,0.0981,0.0245,0,0.0852,0.732,102.02,172560,4,3
0.74,0.337,8,-6.039,1,0.0282,0.178,0,0.0944,0.56,103.002,193133,4,10
